Frequencia,Periodograma
0.0,0.0
0.000700770847932726,2547577.815995362
0.001401541695865452,359326.8695501881
0.0021023125437981778,104562.70289392293
0.002803083391730904,55274.03147521042
0.00350385423966363,54114.419368573894
0.0042046250875963555,62213.03536415676
0.004905395935529082,61216.56139661645
0.005606166783461808,94924.03785762393
0.006306937631394533,10133.012738484635
0.00700770847932726,36202.41474881826
0.0077084793272599855,125836.1947023895
0.008409250175192711,46172.339975184674
0.009110021023125437,70960.74222086904
0.009810791871058164,37462.54613842146
0.01051156271899089,26369.929244197105
0.011212333566923615,596.1522596775455
0.011913104414856341,31012.255750653094
0.012613875262789067,9437.170799324758
0.013314646110721794,62927.465577764415
0.01401541695865452,44335.310098084636
0.014716187806587245,57001.481408454994
0.015416958654519971,21007.13530637428
0.0161177295024527,8304.600118912093
0.016818500350385422,19013.90521519094
0.01751927119831815,37660.02505044643
0.018220042046250873,24801.657702044955
0.0189208128941836,8360.768792107654
0.019621583742116328,10684.50874078438
0.020322354590049052,6032.4720819181675
0.02102312543798178,8468.217293014384
0.021723896285914503,9884.176111229435
0.02242466713384723,7426.543835441485
0.023125437981779958,17619.651316648855
0.023826208829712682,2580.8107008959432
0.02452697967764541,11877.222738511946
0.025227750525578133,11812.587598733822
0.02592852137351086,10248.15508722226
0.026629292221443588,6461.273941629136
0.027330063069376312,2993.508522478681
0.02803083391730904,16755.440137398295
0.028731604765241763,12080.07468298109
0.02943237561317449,31718.154254829395
0.030133146461107218,1588.3073479609704
0.030833917309039942,602.6922666761665
0.03153468815697267,21319.901946004233
0.0322354590049054,2578.711471876492
0.03293622985283812,8784.378355322393
0.033637000700770844,43110.209059566056
0.03433777154870357,9829.830335060866
0.0350385423966363,5224.853800471317
0.035739313244569026,21474.663780914252
0.03644008409250175,20191.64781774112
0.037140854940434474,12472.253391104776
0.0378416257883672,11711.279703757835
0.03854239663629993,14755.28668723843
0.039243167484232656,11530.43742225652
0.03994393833216538,4338.756524002756
0.040644709180098104,2096.071613589359
0.04134548002803083,1527.6990843596839
0.04204625087596356,12093.167057013912
0.042747021723896286,2483.184768055875
0.04344779257182901,10531.511235416225
0.044148563419761734,4060.3059319748263
0.04484933426769446,13598.155141427058
0.04555010511562719,18132.108133399328
0.046250875963559916,24752.213091252546
0.04695164681149264,3939.9442600493676
0.047652417659425364,373.9007449153884
0.04835318850735809,11272.052497746605
0.04905395935529082,1410.9168187229366
0.049754730203223546,10380.502516964641
0.05045550105115627,9697.552760466748
0.051156271899088994,1216.3938929347305
0.05185704274702172,6563.665445860222
0.05255781359495445,10997.524504336146
0.053258584442887176,9490.858210201752
0.053959355290819896,714.8728666009868
0.054660126138752624,2484.3504244102182
0.05536089698668535,12525.143622588992
0.05606166783461808,28716.84454196855
0.056762438682550806,576.6600158332091
0.057463209530483526,1807.3575629385184
0.058163980378416254,344.01178473821705
0.05886475122634898,16859.089003866535
0.05956552207428171,13066.368765819809
0.060266292922214436,3646.826253201687
0.060967063770147156,485.8996633389819
0.061667834618079884,962.8601048715675
0.06236860546601261,3028.45692858736
0.06306937631394534,15868.446697111154
0.06377014716187807,27195.81287452473
0.0644709180098108,101.41966774874012
0.06517168885774352,16213.116076648555
0.06587245970567623,473.58992499580586
0.06657323055360896,4810.420666110313
0.06727400140154169,7095.766058942192
0.06797477224947442,522.6801384700003
0.06867554309740714,7071.432305127393
0.06937631394533987,7674.291985050409
0.0700770847932726,39223.058032626934
0.07077785564120533,13567.385325704538
0.07147862648913805,14632.814645472341
0.07217939733707078,2565.078413565068
0.0728801681850035,2752.266481976276
0.07358093903293622,2677.357301990989
0.07428170988086895,1926.4414495319775
0.07498248072880168,5243.207165276419
0.0756832515767344,10483.719693718996
0.07638402242466713,4008.373208841354
0.07708479327259986,36374.20951542728
0.07778556412053259,2484.183530116039
0.07848633496846531,5847.528605575153
0.07918710581639804,528.9504628866679
0.07988787666433075,9309.314661729193
0.08058864751226348,5971.878553640416
0.08128941836019621,11677.081625677567
0.08199018920812894,13138.517541983087
0.08269096005606166,14039.210483406203
0.08339173090399439,1959719.663571643
0.08409250175192712,13457.100520468704
0.08479327259985985,8550.83278697018
0.08549404344779257,6219.245307054305
0.0861948142957253,15056.125843158212
0.08689558514365801,1732.2970277183415
0.08759635599159074,20434.905559295443
0.08829712683952347,1634.9565638554564
0.0889978976874562,30151.631832657913
0.08969866853538892,161.13254247780583
0.09039943938332165,1001.2528288273829
0.09110021023125438,14431.134561136594
0.0918009810791871,1399.8736645930521
0.09250175192711983,4093.701744418832
0.09320252277505255,4679.3232391686615
0.09390329362298527,4351.6984417345575
0.094604064470918,86.63700361868457
0.09530483531885073,7980.750292322159
0.09600560616678346,703.9810828543542
0.09670637701471618,9427.182464405498
0.09740714786264891,12238.850728775371
